Meter,WELL Name,Gas Rate Sm3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,GOR,GWR,WLR,Sep. Gas Temp deg C,Sep. Static Pressure psig,DP[Bar],Temperature[C],Velocity[m/s],Quality,GVF[%],GasDen[kg/m3],GasVisc[cP],LiqDen[kg/m3],LiqVisc[cP]
C1-038,LCA-3005,108111.92903008783,38.95285074641424,24.40740472322544,2787.3643766636596,4458.7084516460645,0.3849894950459338,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,93.16257347220994,80.96188263493687,1.4549614830016666e-05,710.4403775099831,0.0004893843764018
C1-052,LCA-3005,108763.30034938,37.8084811020228,23.690853522175686,2889.74888624559,4622.664867917262,0.3849881531531636,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,93.39943792668815,80.96188263493687,1.4549614830016666e-05,710.4403775099831,0.0004893843764018
C1-08125,LCA-3005,113713.7962176,29.287792800000002,18.355572,3911.458982110785,6259.582737098318,0.3849746328670913,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,95.08960763583332,80.96188263416667,1.4549616666666665e-05,710.4403775166667,0.0004893844166666667
PVT1,LCA-3005,133923.7852069832,7.6481708291892,4.300696922417281,20139.607613658616,36306.073440864304,0.35890499190660813,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,99.02279541750995,71.87887152342334,1.4403580483941667e-05,749.8217119257142,0.0004899396804548167
PVT10,LCA-3005,106509.42754075908,41.79229657514137,26.18533236149928,2558.123369134699,4091.655979043373,0.3849924995800585,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,92.56447091428555,80.96188263493687,1.4549614830016666e-05,710.4403775099831,0.0004893843764018
PVT11,LCA-3005,106762.3707592404,38.25655977845664,23.902281662967358,2803.0502967622233,4496.882303933577,0.38430500432127496,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,93.33717330965821,80.60810455229024,1.4478323188741664e-05,713.066512368329,0.0004893843764018
PVT2,LCA-3005,118956.73138482535,5.9118158533032,2.6402692286678398,23857.497047181892,54273.94458583199,0.3076810922363153,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,99.09262653543156,72.12945750148795,1.536280533785e-05,759.2778130943733,0.0012283785277050416
PVT3,LCA-3005,118818.4089073543,5.61188080754208,2.7241722584027994,25094.208493883893,52522.645750349424,0.3257109256721564,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,99.03236454363959,72.12945750148795,1.536280533785e-05,716.8469659369083,0.0012283785277050416
PVT4,LCA-3005,113325.0630782515,26.32628614880448,24.127681128940804,4344.318053486812,4757.202873241345,0.4778213196589687,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,92.83705155318722,90.93033857678529,1.4438272423266665e-05,668.1712205979698,0.0010563299420774
PVT5,LCA-3005,113787.93350582353,25.906083977434317,24.17166604035576,4432.602562008995,4767.789402338056,0.4822888754698116,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,92.82374290180051,90.93208219026191,1.4444049588575e-05,667.1265457584865,0.0010563299420774
PVT6,LCA-3005,113787.93350582353,25.906083977434317,24.17166604035576,4432.602562008995,4767.789402338056,0.4822888754698116,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,92.82374290180051,90.93208219026191,1.4444049588575e-05,667.1265457584865,0.0010563299420774
PVT7,LCA-3005,113787.93350582353,25.906083977434317,24.17166604035576,4432.602562008995,4767.789402338056,0.4822888754698116,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,92.82374290180051,90.93208219026191,1.4444049588575e-05,667.1265457584865,0.0010563299420774
PVT8,LCA-3005,108461.5389046162,35.79863643093168,27.233577835551362,3048.0273517289456,4018.2508934955895,0.4317560353633758,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,91.80500181448978,86.50796572085675,1.4287307001e-05,707.9799444793971,0.0010563299420774
PVT9,LCA-3005,107491.63108139973,8.653062732103441,6.425307193049281,13954.861736540528,19034.812027236854,0.4250558078697922,55.09080631250001,1310.1155696171043,0.021034784833333334,55.09080631250001,5.3716773734166665,0.5852438135833333,98.23966280840722,103.55105104924768,1.6314740996375e-05,687.9329133622092,0.0004893843764018
RAW_FSF,LCA-3005,95753.04024999999,46.079,19.58775,2171.217925187469,5165.021391448549,0.2976998769755865,55.952749999999995,1308.9209999999998,,,,,,,,,
SEP,LCA-3005,139770.91666666666,26.187291666666667,9.304374999999997,5700.116087499516,15212.394172351478,0.2706095431565624,40.02333333333333,1325.7208333333333,,,,,,,,,
C1-038,LCA-3006,153182.40647564884,34.81603472008081,21.183869833164717,4579.536777429713,7555.556440896472,0.3778784874715611,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,95.77275622964271,79.43281057534361,1.4674182349291663e-05,705.9624255835693,0.0004392615838039917
C1-052,LCA-3006,154103.1882632337,33.18567599026656,20.19286529164944,4851.10628438348,8004.548623622766,0.3778741174646238,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,95.99278613088457,79.43281057534361,1.4674182349291663e-05,705.9624255835693,0.0004392615838039917
C1-08125,LCA-3006,161028.0298008,21.472063200000004,13.072797359999997,8330.35137627311,13767.438614584104,0.3778180611586756,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,97.51016391333333,79.43281057666665,1.4674166666666667e-05,705.9624255833334,0.0004392615
PVT10,LCA-3006,150907.5237669526,38.921011264085045,23.679052371590398,4006.873360521269,6609.12689030632,0.3778876964636449,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,95.20923238124921,79.43281057534361,1.4674182349291663e-05,705.9624255835693,0.0004392615838039917
PVT11,LCA-3006,151425.09513248588,33.74351668629865,20.47372012436544,4681.661472517808,7746.60592143704,0.3772081646281376,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,95.93521686982889,79.1759533524039,1.4607844684808335e-05,708.587694971539,0.0004392615838039917
PVT4,LCA-3006,163564.6182399859,15.54503462722368,13.26774935049336,14368.045144911652,17052.452930481926,0.45929770478564674,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,97.25547463629916,90.43150714910477,1.4552530664325e-05,664.9694034504585,0.0010013659952929084
PVT5,LCA-3006,163989.91644211576,15.4334909363688,13.357790371142642,14394.605343723299,16849.519424742783,0.46274905227142593,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,97.23635670925519,90.38225096126348,1.455638640245e-05,664.4927245946978,0.0010013659952929084
PVT6,LCA-3006,163989.91644211576,15.4334909363688,13.357790371142642,14394.605343723299,16849.519424742783,0.46274905227142593,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,97.23635670925519,90.38225096126348,1.455638640245e-05,664.4927245946978,0.0010013659952929084
PVT7,LCA-3006,163989.91644211576,15.4334909363688,13.357790371142642,14394.605343723299,16849.519424742783,0.46274905227142593,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,97.23635670925519,90.38225096126348,1.455638640245e-05,664.4927245946978,0.0010013659952929084
PVT8,LCA-3006,157324.40763903735,26.75136198248568,19.228434948418318,6497.985971937898,9129.884264550423,0.4171987192626731,61.30980867916667,1325.0379879860775,0.0377709665,61.30980867916667,7.600190724749999,0.7816828814166668,95.96047796614539,86.2749370938023,1.4412109973425001e-05,704.4869957922662,0.0010013659952929084
PVT9,LCA-3006,151526.12536364223,0.4429236119702401,0.30949903704384,342104.4199689748,489585.1270198906,0.4113366835107702,61.07319164,1323.4781592292202,0.03918522,61.07319164,7.614476997000001,0.781422944,99.9397974388899,101.86190815600901,1.64055395925e-05,684.996136022168,0.0004409957340156
RAW_FSF,LCA-3006,135774.2176,56.558,19.491200000000003,2460.0620627235685,7071.0370751500295,0.25708735577985264,60.861999999999995,1323.1756,,,,,,,,,
SEP,LCA-3006,211589.8229166666,36.70645833333334,14.169583333333335,5844.6933772201055,14987.488293688759,0.2794352056166449,45.67104166666667,1317.6793750000002,,,,,,,,,
C1-038,LCA-3007,185775.54133937965,33.90541560662617,22.882193482211278,5582.857146789679,8301.031086328056,0.402539590846567,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,96.48894818329582,79.48529601722227,1.4674869791491666e-05,714.725289942186,0.0004396755023469833
C1-052,LCA-3007,186865.1217224868,32.23038584358721,21.7527776702172,5917.579623995782,8799.559518690045,0.4025341070145381,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,96.68024416259112,79.48529601722227,1.4674869791491666e-05,714.725289942186,0.0004396755023469833
C1-08125,LCA-3007,195054.1379136,20.2030488,13.6431684,10137.78010931354,15093.164314640797,0.4024649382752219,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,97.99961584916667,79.4852960175,1.4674866666666669e-05,714.7252899416667,0.00043967558333333335
PVT10,LCA-3007,183082.11142668617,38.12621948498808,25.72814134598544,4876.398502500533,7249.158442618706,0.40255116317352185,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,95.99878163706205,79.48529601722227,1.4674869791491666e-05,714.725289942186,0.0004396755023469833
PVT11,LCA-3007,183615.13552191426,32.81346863090928,22.08302324714232,5707.658461278999,8511.227211192114,0.40185308454898333,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,96.62847024687068,79.22677309038538,1.4608442451624998e-05,717.2680524103417,0.0004396755023469833
PVT4,LCA-3007,198584.54800604703,13.741330935055679,13.011056006923441,16455.696898582708,17537.628683361334,0.4852706354574024,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,97.93756046462876,90.48384670652275,1.4554146726091666e-05,674.2742688035875,0.0010018761802799917
PVT5,LCA-3007,199070.57447204847,13.65343463181816,13.109420194639922,16557.81925893891,17402.565210655568,0.4887510624852673,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,97.92163160672902,90.43522729617546,1.4558027888724997e-05,673.8061831106187,0.0010018761802799917
PVT6,LCA-3007,199070.57447204847,13.65343463181816,13.109420194639922,16557.81925893891,17402.565210655568,0.4887510624852673,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,97.92163160672902,90.43522729617546,1.4558027888724997e-05,673.8061831106187,0.0010018761802799917
PVT7,LCA-3007,199070.57447204847,13.65343463181816,13.109420194639922,16557.81925893891,17402.565210655568,0.4887510624852673,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,97.92163160672902,90.43522729617546,1.4558027888724997e-05,673.8061831106187,0.0010018761802799917
PVT8,LCA-3007,191520.07177451017,24.805063144991518,19.71624144720528,8075.105367024785,10230.206724264126,0.44203592671182673,61.25096016083334,1325.472018105017,0.05437196383333332,61.25096016083334,9.168972747,0.8146017250833335,96.83131333908499,86.32000275845985,1.4413291546125001e-05,712.5546619604315,0.0010018761802799917
RAW_FSF,LCA-3007,159159.7358333333,45.78958333333333,24.486666666666665,3523.89316930508,6601.75762381177,0.34825107045419146,60.82833333333334,1324.4975,,,,,,,,,
SEP,LCA-3007,254448.96981132083,36.741509433962264,28.462830188679245,6966.148974427159,8932.786046916093,0.4377962204131521,45.07452830188678,1314.255471698113,,,,,,,,,
C1-038,LCA-3008,113387.82719691911,48.84226406560584,26.83235773260576,2337.8187164989454,4254.756977522352,0.3545929911535867,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,92.10337601648088,81.10912731218102,1.461816915528333e-05,698.3375279463213,0.0004734122801777249
C1-052,LCA-3008,114067.09262881981,47.54900373227713,26.12168867665872,2416.587418977039,4398.121580450056,0.3545918726907327,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,92.35432897478428,81.10912731218102,1.461816915528333e-05,698.3375279463213,0.0004734122801777249
C1-08125,LCA-3008,119233.673388,37.9154736,20.8278792,3179.2422454586135,5786.239855167591,0.35458088059617143,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,94.14631194916666,81.10912731083333,1.4618175000000002e-05,698.3375279583335,0.00047341224999999996
PVT1,LCA-3008,141014.74246424797,13.219876420536243,6.4910490366369595,11644.148886752506,23699.176733116357,0.3293676906320236,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,98.44930036767215,72.03439796242537,1.4470973103158335e-05,739.2017017962836,0.00047396684776306665
PVT10,LCA-3008,111717.26185439398,52.050503399024166,28.595340573948004,2159.849203074608,3930.8419188282114,0.3545955180860058,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,91.46990427199218,81.10912731218102,1.461816915528333e-05,698.3375279463213,0.0004734122801777249
PVT11,LCA-3008,112007.16387933191,48.0009943983492,26.29404783442008,2350.1573216401034,4289.646286452039,0.3539304292075393,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,92.30036499761343,80.77124286210962,1.4547583414966667e-05,701.0624273151207,0.0004734122801777249
PVT2,LCA-3008,124989.32715689973,10.446656334439679,4.0721869821924,13203.157110224418,33857.98478289432,0.28049910916125215,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,98.52850804242702,72.37239304190577,1.5438213644399996e-05,739.7607434106625,0.001189368020204275
PVT3,LCA-3008,124747.54711970127,9.96313617754776,4.22088438743208,13819.40999320023,32607.0857591151,0.2976048815602211,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,98.42337825162535,72.37239304190577,1.5438213644399996e-05,695.8109092796043,0.001189368020204275
PVT4,LCA-3008,118679.84813151316,34.373862348485765,27.284760412723443,3499.54072363309,4407.770557186729,0.4425350436940787,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,91.44362541232358,91.53809681508265,1.451618311944167e-05,655.6837906649661,0.001039572487139475
PVT5,LCA-3008,119200.41600634951,33.87612262081176,27.344203751000162,3566.433817007817,4417.270614136102,0.44667620186583984,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,91.42431212443746,91.52660272426073,1.4521507243083332e-05,654.7609022635285,0.001039572487139475
PVT6,LCA-3008,119200.41600634951,33.87612262081176,27.344203751000162,3566.433817007817,4417.270614136102,0.44667620186583984,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,91.42431212443746,91.52660272426073,1.4521507243083332e-05,654.7609022635285,0.001039572487139475
PVT7,LCA-3008,119200.41600634951,33.87612262081176,27.344203751000162,3566.433817007817,4417.270614136102,0.44667620186583984,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,91.42431212443746,91.52660272426073,1.4521507243083332e-05,654.7609022635285,0.001039572487139475
PVT8,LCA-3008,113534.56556486612,45.07597455527593,29.881880980040155,2542.0489151248894,3834.648225175793,0.3986455705481811,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,90.50915788255406,87.11791624317472,1.4362848434541667e-05,696.9483957177816,0.001039572487139475
PVT9,LCA-3008,112810.54393491797,14.675921558271357,9.5275595465928,8321.957510339986,12811.047015653494,0.3936997401670046,56.98074187750001,1323.6429847877328,0.024067428416666665,56.98074187749999,5.652350163583333,0.629000822,97.25335255416167,103.80595832615967,1.639013163249167e-05,675.0010586041437,0.0004734122801777249
RAW_FSF,LCA-3008,95683.09038461537,62.13576923076922,23.473076923076924,1559.337055623047,4151.515275968881,0.27370316389889704,57.479615384615386,1321.585769230769,,,,,,,,,
SEP,LCA-3008,153399.1626530612,43.13000000000001,13.831224489795922,3566.070526591558,11157.083860411789,0.24262779399669415,42.51102040816326,1314.2522448979594,,,,,,,,,
C1-038,LCA-3009,107056.31644832011,40.17328637091408,22.131227564372878,2742.333261762297,4992.229857111465,0.35490707641477187,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.26208660580494,79.41763962815716,1.4617090803916665e-05,698.9994177959602,0.00045247925755374996
C1-052,LCA-3009,107692.28962898249,38.982781786625274,21.475938097369436,2847.8720977951284,5184.632693609022,0.3549055636666804,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.49731707218298,79.41763962815716,1.4617090803916665e-05,698.9994177959602,0.00045247925755374996
C1-08125,LCA-3009,112526.581032,30.118773599999997,16.5969072,3936.3158808468597,7170.322323935386,0.3548899080181918,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,95.175786845,79.41763962833333,1.46171e-05,698.9994177916666,0.0004524791666666666
PVT1,LCA-3009,132537.89207708996,8.48734432581888,4.202768299482589,27124.201455249127,55318.49036143009,0.3304656063625529,59.50892598363637,1314.2349005030842,0.02104151636363636,59.50892598363637,5.406545049818182,0.582840114,98.96568663303778,70.63757380586807,1.449004616387273e-05,739.4804133110675,0.00045355490775318176
PVT10,LCA-3009,105491.8082691689,43.12723654866168,23.757168585292558,2507.8883623741017,4564.904966815489,0.35491043581752657,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,92.66810248937053,79.41763962815716,1.4617090803916665e-05,698.9994177959602,0.00045247925755374996
PVT11,LCA-3009,105825.29660397394,39.33195365079936,21.606632050402805,2771.7575203362862,5060.326708374393,0.3542558468776867,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.45520053755915,79.14494152376032,1.4550029166508333e-05,701.7045774377574,0.00045247925755374996
PVT2,LCA-3009,118182.77028493596,6.2156231373092075,2.439717193182109,160214.75122665006,449653.3618614895,0.2793652307824155,59.50892598363637,1314.2349005030842,0.02104151636363636,59.50892598363637,5.406545049818182,0.582840114,99.09285595859366,71.18362253179262,1.5463787889445456e-05,740.2441969571045,0.0011395149587199091
PVT3,LCA-3009,118378.5521288622,6.511909541328864,2.776630391091648,28057.02117311454,66424.65736273545,0.29832461794601495,59.45483759199999,1313.7629159540345,0.021303690599999998,59.45483759199999,5.427867914999999,0.5837972854,98.93294158408875,71.17182385714678,1.546138631212e-05,696.875618212704,0.0011405249955082502
PVT4,LCA-3009,112500.68531687676,26.749197077525277,20.837648214688322,4554.6641338309855,5880.544621230339,0.43728725973659993,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.28527540672606,90.0280171355097,1.4490187363191665e-05,657.1595491394409,0.0010164193043470419
PVT5,LCA-3009,112917.83437592979,26.429684724666718,20.89956993833664,4623.242615807071,5880.826078708702,0.4409679985209622,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.26437288596077,89.99478742126591,1.4494619248083333e-05,656.5062663746488,0.0010164193043470419
PVT6,LCA-3009,112917.83437592979,26.429684724666718,20.89956993833664,4623.242615807071,5880.826078708702,0.4409679985209622,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.26437288596077,89.99478742126591,1.4494619248083333e-05,656.5062663746488,0.0010164193043470419
PVT7,LCA-3009,112917.83437592979,26.429684724666718,20.89956993833664,4623.242615807071,5880.826078708702,0.4409679985209622,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,93.26437288596077,89.99478742126591,1.4494619248083333e-05,656.5062663746488,0.0010164193043470419
PVT8,LCA-3009,107998.70390564164,35.84464708269384,23.56248146106888,3156.633374713932,4824.743737172149,0.3961343937334925,59.57379542583334,1314.5910846817426,0.020872834166666663,59.57379542583334,5.406857387416665,0.5835304761666666,92.30875827607194,85.85810898246719,1.435093217095e-05,697.8864290615566,0.0010164193043470419
PVT9,LCA-3009,106374.60044225703,9.582566228464843,6.24005414168387,17015.46038967258,26418.299261724624,0.3934889610711425,59.50892598363637,1314.2349005030842,0.02104151636363636,59.50892598363637,5.406545049818182,0.582840114,98.14757457015689,101.80459335780192,1.6352081453154543e-05,676.24732053249,0.0004529821822018818
RAW_FSF,LCA-3009,93297.68666666666,47.602916666666665,18.85083333333333,2012.7824760582,5090.080199025957,0.2843016408254901,59.774166666666666,1313.6320833333336,,,,,,,,,
SEP,LCA-3009,132751.9491666667,32.32958333333334,10.171666666666665,4107.427571943359,13291.203457939699,0.23871661151052528,45.38958333333333,1306.5283333333332,,,,,,,,,
C1-038,LCA-3010,139940.8369795459,50.30574349634568,25.55611002261432,2793.7931661521857,5498.02097090169,0.3369034008252758,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,93.73513628840401,78.63207272974704,1.4630385940441666e-05,692.7931380101026,0.0004401443339154417
C1-052,LCA-3010,140763.82069418862,48.72445682136624,24.75254326794624,2902.0660535000266,5711.11447613871,0.33690186153091917,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,93.9649878803012,78.63207272974704,1.4630385940441666e-05,692.7931380101026,0.0004401443339154417
C1-08125,LCA-3010,147113.36035200002,36.261108,18.4188168,4092.2006134751136,8053.407420791107,0.3368849996460883,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,95.68869099083334,78.63207272916668,1.4630375000000001e-05,692.7931380083334,0.00044014433333333327
PVT1,LCA-3010,173253.8886348066,6.67130176150848,3.037228484481949,26871.82866244314,58981.659746219084,0.3129222392723218,61.14898709454546,1312.4957560817181,0.03516700490909091,61.14898709454546,7.1029930173636355,0.7892327773636364,99.39400792665282,70.00257735262821,1.4514652289e-05,733.7369724582205,0.00044084391796314555
PVT10,LCA-3010,137914.78534770364,54.240097953694324,27.55546443194112,2552.204288809863,5022.557168592343,0.3369068355364731,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,93.15330013175397,78.63207272974704,1.4630385940441666e-05,692.7931380101026,0.0004401443339154417
PVT11,LCA-3010,138377.75048955617,49.149735399624234,24.898455839916,2827.6944937760377,5580.457362532171,0.3362732855083552,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,93.92739376017595,78.39168986884631,1.4565014834700002e-05,695.5474054397255,0.0004401443339154417
PVT2,LCA-3010,154761.78677978387,4.2852378184790405,1.542779105192902,38294.21006935044,106298.01653726878,0.26478601503397375,61.14898709454546,1312.4957560817181,0.03516700490909091,61.14898709454546,7.1029930173636355,0.7892327773636364,99.53443555042108,70.66546550412077,1.549331491789091e-05,729.2435316401896,0.0011091681594522455
PVT3,LCA-3010,154679.62054033173,4.025873386476131,1.57369808588832,40741.44888707075,104160.71604946945,0.2811081928288646,61.14898709454546,1312.4957560817181,0.03516700490909091,61.14898709454546,7.1029930173636355,0.7892327773636364,99.50925035228259,70.66546550412077,1.549331491789091e-05,684.8181057758978,0.0011091681594522455
PVT4,LCA-3010,147652.79778063355,31.249456176584886,22.14483795152712,4791.482878367772,6759.531799440323,0.41477467016877934,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,94.28639913309804,89.40737870040304,1.4492367503608333e-05,650.9952665811253,0.0010022496315455667
PVT5,LCA-3010,148147.5756988941,30.94391503678464,22.234595758043042,4854.335723259354,6753.945707354481,0.4181445263892353,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,94.26212174419777,89.35958309554974,1.4496246148750001e-05,650.4968740731947,0.0010022496315455667
PVT6,LCA-3010,148147.5756988941,30.94391503678464,22.234595758043042,4854.335723259354,6753.945707354481,0.4181445263892353,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,94.26212174419777,89.35958309554974,1.4496246148750001e-05,650.4968740731947,0.0010022496315455667
PVT7,LCA-3010,148147.5756988941,30.94391503678464,22.234595758043042,4854.335723259354,6753.945707354481,0.4181445263892353,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,94.26212174419777,89.35958309554974,1.4496246148750001e-05,650.4968740731947,0.0010022496315455667
PVT8,LCA-3010,141757.4618216081,43.8002554430124,26.35815775550976,3259.714602639699,5415.837818296958,0.3757141948891898,61.18773154833334,1312.4450517067019,0.035062779999999995,61.18773154833334,7.106762037666666,0.7885648674166666,93.10121975023158,85.35476102734886,1.4359163381499997e-05,692.3615598962664,0.0010022496315455667
